packets_per_second,bytes_per_second,packet_size_mean,src_ip_entropy,dst_ip_entropy,delta_src_ip_entropy,delta_dst_ip_entropy,TTL_entropy,tcp_src_port_entropy,tcp_dst_port_entropy,udp_src_port_entropy,udp_dst_port_entropy,packet_size_entropy,sip_dip_entropy,sip_dport_entropy,dport_dip_entropy,deviation
81.15,6850.16,84.41,1.73,0.19,1.92,0.94,0.03,7.66,1.23,6.75,0.0,1.63,1.55,0.0,1.6,0.0661
57.61,4339.3,75.32,1.58,0.0,1.58,0.0,0.0,7.18,1.0,6.3,0.0,1.58,1.58,0.0,1.58,0.0503
71.82,5361.82,74.65,1.63,0.06,1.75,0.22,0.0,7.54,1.08,6.6,0.0,1.58,1.57,0.0,1.58,0.0722
77.72,5749.46,73.98,1.64,0.06,1.9,0.47,0.0,7.67,1.08,6.71,0.0,1.58,1.57,0.0,1.57,0.0596
65.84,4801.12,72.92,1.66,0.1,1.76,0.28,0.0,7.37,1.14,6.55,0.0,1.58,1.56,0.0,1.57,0.0255
75.1,5511.12,73.38,1.71,0.18,1.89,0.69,0.0,7.52,1.29,6.66,0.0,1.58,1.55,0.0,1.59,0.0541
76.01,5694.38,74.92,1.78,0.28,2.32,1.97,0.06,7.5,1.36,6.63,0.16,1.64,1.53,0.0,1.6,0.0245
67.49,5065.83,75.06,1.72,0.18,1.78,0.21,0.0,7.36,1.31,6.49,0.0,1.58,1.54,0.0,1.62,0.0091
83.25,6047.51,72.64,1.77,0.26,1.86,1.06,0.0,7.61,1.45,6.78,0.0,1.61,1.53,0.0,1.63,0.0889
97.38,7315.96,75.13,1.69,0.15,1.78,0.7,0.0,7.93,1.23,7.02,0.0,1.58,1.56,0.0,1.59,0.0502
61.8,4677.59,75.69,1.58,0.0,1.58,0.0,0.0,6.3,1.0,5.29,0.0,1.58,1.58,0.0,1.58,0.1089
52.58,3983.82,75.77,1.58,0.0,1.58,0.0,0.0,7.11,1.0,6.13,0.0,1.58,1.58,0.0,1.58,0.0796
59.25,4503.08,76.0,1.58,0.0,1.58,0.0,0.0,5.91,1.0,4.91,0.0,1.58,1.58,0.0,1.58,0.0933
69.74,5288.3,75.83,1.58,0.0,1.58,0.0,0.0,7.52,1.0,6.54,0.0,1.58,1.58,0.0,1.58,0.0733
86.61,6559.37,75.73,1.61,0.03,1.67,0.11,0.03,7.83,1.0,6.86,0.07,1.61,1.58,0.0,1.58,0.0099
82.91,6490.0,78.28,1.66,0.08,2.12,0.77,0.08,7.77,1.0,6.78,0.21,1.66,1.58,0.01,1.57,0.0217
82.75,5754.66,69.54,1.8,0.31,1.45,0.99,0.0,7.43,1.67,6.78,0.0,1.57,1.49,0.0,1.72,0.0297
89.3,6946.51,77.79,1.72,0.17,2.0,0.93,0.0,7.8,1.25,6.87,0.0,1.61,1.55,0.0,1.61,0.016
71.93,5791.69,80.52,1.61,0.03,1.67,0.12,0.0,7.56,1.0,6.58,0.0,1.61,1.58,0.0,1.58,0.0323
72.19,5859.37,81.16,1.61,0.03,1.92,1.0,0.0,7.57,1.0,6.55,0.0,1.61,1.58,0.0,1.58,0.0514
58.24,4447.26,76.37,1.58,0.0,1.58,0.0,0.0,7.26,1.0,6.25,0.0,1.58,1.58,0.0,1.58,0.0634
67.04,5103.85,76.14,1.58,0.0,1.58,0.0,0.0,7.47,1.0,6.48,0.0,1.58,1.58,0.0,1.58,0.0643
72.39,5859.36,80.94,1.61,0.03,1.79,0.29,0.0,7.56,1.0,6.58,0.0,1.61,1.58,0.0,1.58,0.0421
73.42,5579.6,76.0,1.58,0.0,1.46,0.0,0.0,7.6,1.0,6.6,0.0,1.58,1.58,0.0,1.58,0.044
82.49,6645.29,80.56,1.64,0.06,1.86,0.37,0.03,7.76,1.0,6.77,0.08,1.64,1.58,0.0,1.58,0.0414
64.39,4894.01,76.0,1.58,0.0,1.58,0.0,0.0,7.41,1.0,6.41,0.0,1.58,1.58,0.0,1.58,0.0552
61.49,5026.65,81.75,1.68,0.11,2.22,0.8,0.07,7.33,1.0,6.34,0.17,1.68,1.57,0.01,1.57,0.049
78.22,6661.11,85.16,1.66,0.09,1.84,0.22,0.0,7.69,1.04,6.69,0.0,1.63,1.58,0.0,1.58,0.0597
72.71,5552.78,76.37,1.58,0.0,1.51,0.0,0.0,7.61,1.0,6.55,0.0,1.58,1.58,0.0,1.58,0.0266
84.68,6444.88,76.11,1.58,0.0,1.57,0.0,0.0,7.8,1.0,6.81,0.0,1.58,1.58,0.0,1.58,0.0491
73.92,6127.18,82.89,1.64,0.07,1.82,0.3,0.03,7.59,1.0,6.63,0.08,1.64,1.57,0.0,1.58,0.0227
76.38,5792.94,75.84,1.58,0.0,1.58,0.0,0.0,7.66,1.0,6.67,0.0,1.58,1.58,0.0,1.58,0.0515
79.81,6785.43,85.02,1.64,0.06,2.04,0.62,0.0,7.72,1.0,6.7,0.0,1.63,1.58,0.0,1.58,0.0451
79.05,6158.17,77.9,1.61,0.03,1.92,0.92,0.0,7.7,1.0,6.71,0.0,1.61,1.58,0.0,1.58,0.0386
75.38,5695.37,75.56,1.58,0.0,1.58,0.0,0.0,7.62,1.0,6.64,0.0,1.58,1.58,0.0,1.58,0.0505
56.76,4014.07,70.72,1.76,0.24,1.88,0.47,0.0,7.05,1.45,6.21,0.0,1.58,1.52,0.0,1.64,0.0826
67.46,5453.97,80.84,1.61,0.04,1.56,0.14,0.0,7.48,1.04,6.46,0.0,1.61,1.58,0.0,1.58,0.0741
80.65,6849.97,84.94,1.64,0.05,1.78,0.13,0.0,7.73,1.0,6.71,0.0,1.63,1.58,0.0,1.58,0.0406
75.75,5691.41,75.13,1.64,0.06,1.77,0.53,0.03,7.61,1.04,6.7,0.08,1.61,1.57,0.0,1.57,0.0724
70.06,5336.63,76.17,1.7,0.15,1.91,0.7,0.0,7.46,1.26,6.52,0.0,1.58,1.55,0.0,1.61,0.0207
77.65,6248.97,80.48,1.75,0.21,2.12,0.81,0.09,7.61,1.2,6.69,0.16,1.66,1.54,0.0,1.59,0.0349
73.34,5386.34,73.44,1.68,0.13,1.29,0.85,0.0,7.52,1.21,6.63,0.0,1.58,1.56,0.0,1.6,0.0668
75.56,5770.93,76.37,1.66,0.09,1.69,1.04,0.03,7.63,1.08,6.63,0.08,1.61,1.57,0.0,1.58,0.0301
75.73,5770.53,76.2,1.58,0.0,1.25,0.0,0.0,7.64,1.0,6.67,0.0,1.58,1.58,0.0,1.58,0.0276
76.97,6217.32,80.77,1.64,0.06,2.25,1.37,0.0,7.67,1.04,6.67,0.0,1.61,1.57,0.0,1.58,0.0438
80.89,6157.85,76.13,1.64,0.06,2.05,0.67,0.03,7.73,1.04,6.75,0.08,1.61,1.58,0.0,1.58,0.0468
69.12,5256.26,76.04,1.61,0.03,1.65,0.15,0.0,7.55,1.04,6.44,0.0,1.58,1.58,0.0,1.58,0.1045
78.13,6184.53,79.16,1.78,0.27,2.02,1.15,0.0,7.55,1.43,6.64,0.0,1.61,1.52,0.0,1.64,0.0368
85.01,6044.33,71.1,1.76,0.25,1.46,1.41,0.0,7.62,1.47,6.83,0.0,1.58,1.52,0.0,1.65,0.0507
73.06,5862.9,80.25,1.61,0.03,1.53,0.18,0.0,7.57,1.0,6.63,0.0,1.61,1.58,0.0,1.58,0.051
77.46,5841.19,75.41,1.58,0.0,1.57,0.0,0.0,7.67,1.0,6.7,0.0,1.58,1.58,0.0,1.58,0.046
46.32,3426.37,73.97,1.58,0.0,1.58,0.0,0.0,6.92,1.0,5.95,0.0,1.58,1.58,0.0,1.58,0.0266
75.29,6423.03,85.32,1.82,0.3,1.99,0.61,0.0,7.41,1.48,6.61,0.0,1.63,1.52,0.0,1.66,0.0725
62.24,5029.29,80.81,1.65,0.08,1.72,0.33,0.04,7.34,1.0,6.39,0.09,1.65,1.57,0.0,1.58,0.1025
66.72,4995.13,74.87,1.58,0.0,1.58,0.0,0.0,7.45,1.0,6.49,0.0,1.58,1.58,0.0,1.58,0.079
76.65,5783.09,75.45,1.58,0.0,1.58,0.0,0.0,7.66,1.0,6.67,0.0,1.58,1.58,0.0,1.58,0.0768
73.74,5552.53,75.3,1.61,0.03,1.52,0.37,0.0,7.58,1.04,6.66,0.0,1.58,1.58,0.0,1.58,0.0262
66.67,5069.75,76.05,1.58,0.0,1.46,0.0,0.0,7.47,1.0,6.44,0.0,1.58,1.58,0.0,1.58,0.043
61.87,4644.81,75.07,1.58,0.0,1.47,0.0,0.0,7.33,1.0,6.39,0.0,1.58,1.58,0.0,1.58,0.0938
72.55,5495.45,75.75,1.58,0.0,1.57,0.0,0.0,7.58,1.0,6.57,0.0,1.58,1.58,0.0,1.58,0.1057
70.92,5558.91,78.38,1.79,0.27,1.95,1.27,0.03,7.37,1.38,6.55,0.08,1.64,1.52,0.0,1.63,0.0776
66.82,4938.8,73.92,1.66,0.09,1.84,1.0,0.0,7.42,1.14,6.51,0.0,1.58,1.57,0.0,1.58,0.0727
77.02,5835.39,75.76,1.69,0.14,1.8,0.58,0.0,7.6,1.24,6.66,0.0,1.58,1.55,0.0,1.6,0.07
62.25,4932.45,79.24,1.69,0.13,1.86,0.41,0.0,7.31,1.14,6.39,0.0,1.62,1.56,0.0,1.58,0.0408
73.66,6024.1,81.78,1.8,0.31,1.8,1.15,0.0,7.4,1.53,6.57,0.0,1.61,1.51,0.0,1.66,0.0626
65.39,5465.54,83.58,1.74,0.18,2.21,1.09,0.11,7.43,1.05,6.43,0.27,1.71,1.55,0.0,1.56,0.0101
55.15,4127.77,74.85,1.88,0.48,1.86,0.91,0.0,6.58,2.07,6.21,0.0,1.58,1.42,0.0,1.81,0.0513
65.53,5116.26,78.07,1.75,0.21,1.97,0.59,0.04,7.34,1.23,6.48,0.09,1.64,1.54,0.0,1.59,0.0575
72.98,5542.34,75.94,1.64,0.07,1.78,0.37,0.07,7.57,1.0,6.63,0.16,1.64,1.57,0.0,1.57,0.0552
63.88,5514.04,86.31,1.72,0.16,2.06,0.63,0.0,7.37,1.14,6.38,0.0,1.64,1.56,0.0,1.58,0.0552
73.81,5705.0,77.29,1.67,0.1,2.0,0.58,0.07,7.54,1.04,6.6,0.17,1.64,1.57,0.0,1.57,0.0232
75.96,5754.53,75.76,1.58,0.0,1.46,0.0,0.0,7.63,1.0,6.64,0.0,1.58,1.58,0.0,1.58,0.0241
76.63,6716.64,87.65,1.75,0.19,2.27,1.64,0.03,7.6,1.16,6.64,0.08,1.66,1.55,0.0,1.58,0.1097
72.84,6016.31,82.59,1.61,0.03,1.45,0.5,0.0,7.59,1.0,6.54,0.0,1.61,1.58,0.0,1.58,0.0313
81.27,6816.5,83.88,1.82,0.34,1.97,1.37,0.0,7.49,1.53,6.73,0.0,1.63,1.51,0.0,1.66,0.0658
79.39,6066.58,76.42,1.69,0.14,1.72,0.92,0.0,7.65,1.23,6.7,0.0,1.58,1.55,0.0,1.6,0.0467
79.97,6337.09,79.24,1.7,0.15,1.95,1.3,0.0,7.67,1.19,6.71,0.0,1.61,1.55,0.0,1.6,0.0459
71.39,5453.09,76.38,1.58,0.0,1.53,0.0,0.0,7.55,1.0,6.52,0.0,1.58,1.58,0.0,1.58,0.087
81.15,6497.49,80.07,1.66,0.08,1.96,0.46,0.0,7.74,1.08,6.74,0.0,1.64,1.58,0.0,1.58,0.0371
61.68,4799.52,77.81,1.58,0.0,1.57,0.0,0.0,7.38,1.0,6.29,0.0,1.58,1.58,0.0,1.58,0.0919
74.45,6084.68,81.73,1.67,0.09,1.91,0.38,0.0,7.64,1.04,6.58,0.08,1.64,1.58,0.0,1.57,0.0978
59.68,4795.91,80.36,1.71,0.16,1.85,0.44,0.0,7.24,1.2,6.29,0.0,1.62,1.55,0.0,1.59,0.073
51.27,4254.77,82.99,1.62,0.05,1.72,0.21,0.0,7.06,1.0,6.09,0.0,1.62,1.58,0.0,1.58,0.0479
62.76,5107.16,81.38,1.67,0.11,1.88,0.39,0.0,7.35,1.09,6.38,0.0,1.62,1.57,0.0,1.58,0.0354
71.68,5544.18,77.35,1.68,0.13,1.8,0.41,0.0,7.52,1.21,6.54,0.0,1.58,1.56,0.0,1.6,0.0608
83.84,6387.06,76.18,1.66,0.09,1.68,0.14,0.0,7.77,1.15,6.77,0.0,1.58,1.57,0.0,1.59,0.0401
77.62,6450.56,83.1,1.86,0.37,2.21,1.1,0.03,7.41,1.62,6.64,0.08,1.64,1.5,0.0,1.69,0.0432
60.48,4578.04,75.7,1.58,0.0,1.43,0.0,0.0,7.32,1.0,6.3,0.0,1.58,1.58,0.0,1.58,0.0621
70.96,5347.15,75.36,1.67,0.12,1.89,0.53,0.0,7.54,1.17,6.52,0.0,1.58,1.56,0.0,1.58,0.0686
85.2,6173.92,72.47,1.76,0.24,1.94,0.77,0.03,7.67,1.39,6.78,0.07,1.6,1.53,0.0,1.64,0.0339
75.48,5763.94,76.36,1.63,0.06,1.67,0.34,0.0,7.64,1.08,6.6,0.0,1.58,1.57,0.0,1.58,0.0459
79.22,6595.47,83.25,1.74,0.19,2.22,1.26,0.0,7.64,1.23,6.69,0.0,1.64,1.55,0.0,1.6,0.0422
76.94,5834.06,75.82,1.61,0.03,1.85,0.81,0.03,7.67,1.0,6.67,0.08,1.61,1.58,0.0,1.58,0.0632
78.19,5906.0,75.53,1.58,0.0,1.25,0.0,0.0,7.67,1.0,6.71,0.0,1.58,1.58,0.0,1.58,0.039
82.74,6279.53,75.89,1.63,0.05,1.87,0.49,0.0,7.77,1.07,6.77,0.0,1.58,1.58,0.0,1.58,0.0371
77.12,5854.71,75.92,1.61,0.03,1.74,0.27,0.0,7.66,1.04,6.7,0.0,1.58,1.58,0.0,1.58,0.0614
89.04,6770.15,76.03,1.58,0.0,1.56,0.0,0.0,7.89,1.0,6.87,0.0,1.58,1.58,0.0,1.58,0.0261
54.88,4156.84,75.74,1.62,0.04,1.63,0.06,0.04,7.15,1.0,6.21,0.1,1.62,1.58,0.0,1.58,0.0768
67.47,5887.19,87.25,1.64,0.06,1.79,0.23,0.0,7.48,1.0,6.46,0.0,1.64,1.58,0.0,1.58,0.0515
62.81,4770.85,75.95,1.58,0.0,1.55,0.0,0.0,7.37,1.0,6.39,0.0,1.58,1.58,0.0,1.58,0.0627
62.63,5063.01,80.84,1.73,0.18,2.66,1.87,0.08,7.34,1.1,6.39,0.19,1.68,1.55,0.0,1.57,0.0529
79.8,6019.6,75.43,1.61,0.03,1.67,0.1,0.0,7.71,1.04,6.74,0.0,1.58,1.58,0.0,1.58,0.0679
64.2,5346.39,83.28,1.62,0.04,1.66,0.12,0.0,7.43,1.0,6.36,0.0,1.62,1.58,0.0,1.58,0.0658
72.73,5620.29,77.28,1.75,0.22,1.82,0.97,0.03,7.43,1.34,6.64,0.08,1.61,1.53,0.0,1.62,0.0905
83.93,6470.91,77.1,1.65,0.08,1.98,0.61,0.0,7.77,1.07,6.81,0.0,1.61,1.57,0.0,1.58,0.0301
71.7,5425.1,75.66,1.58,0.0,1.57,0.0,0.0,7.55,1.0,6.58,0.0,1.58,1.58,0.0,1.58,0.0568
75.03,5953.74,79.36,1.63,0.06,1.92,0.59,0.06,7.61,1.0,6.65,0.14,1.63,1.57,0.0,1.57,0.0369
82.58,6540.73,79.21,1.69,0.12,2.07,0.74,0.0,7.72,1.15,6.78,0.0,1.61,1.56,0.0,1.59,0.0336
72.55,5522.79,76.13,1.75,0.22,1.85,0.68,0.0,7.4,1.42,6.58,0.0,1.58,1.53,0.0,1.64,0.0302
78.64,5880.44,74.77,1.68,0.12,1.74,0.58,0.0,7.66,1.19,6.69,0.0,1.58,1.56,0.0,1.6,0.0351
71.39,5413.36,75.83,1.58,0.0,1.57,0.0,0.0,7.55,1.0,6.57,0.0,1.58,1.58,0.0,1.58,0.0779
73.11,5935.72,81.19,1.64,0.06,2.12,0.86,0.0,7.57,1.04,6.63,0.0,1.64,1.58,0.0,1.58,0.0312
58.39,4569.77,78.27,1.75,0.21,1.95,0.52,0.04,7.16,1.3,6.29,0.1,1.62,1.54,0.0,1.6,0.0836
68.0,5184.44,76.24,1.61,0.04,1.69,0.15,0.04,7.47,1.0,6.52,0.09,1.61,1.58,0.0,1.58,0.0409
78.56,6224.78,79.24,1.64,0.06,1.79,0.31,0.03,7.68,1.0,6.73,0.08,1.64,1.57,0.0,1.58,0.0758
63.95,4839.01,75.67,1.58,0.0,1.57,0.0,0.0,7.4,1.0,6.41,0.0,1.58,1.58,0.0,1.58,0.0769
83.08,6648.67,80.02,1.63,0.06,1.74,0.2,0.0,7.77,1.04,6.79,0.0,1.61,1.58,0.0,1.58,0.0515
78.79,6183.13,78.48,1.82,0.27,2.55,1.15,0.08,7.59,1.28,6.75,0.18,1.67,1.55,0.02,1.58,0.037
77.21,5715.08,74.02,1.72,0.16,2.5,1.75,0.06,7.6,1.16,6.74,0.15,1.64,1.55,0.0,1.58,0.0795
78.4,5985.02,76.34,1.61,0.03,1.36,0.5,0.03,7.67,1.0,6.73,0.08,1.61,1.58,0.0,1.58,0.0333
78.46,6547.54,83.45,1.88,0.43,2.1,1.86,0.09,7.42,1.6,6.74,0.15,1.68,1.49,0.0,1.65,0.0385
73.13,5026.36,68.73,1.79,0.29,1.58,0.97,0.0,7.27,1.62,6.61,0.0,1.57,1.5,0.0,1.7,0.0383
68.85,5890.53,85.56,1.67,0.1,2.15,1.09,0.0,7.48,1.04,6.54,0.0,1.64,1.57,0.0,1.58,0.0313
64.08,4851.39,75.71,1.72,0.2,2.11,0.92,0.04,7.35,1.23,6.43,0.09,1.62,1.55,0.0,1.57,0.0745
82.11,6659.78,81.11,1.78,0.27,1.95,0.79,0.0,7.6,1.38,6.78,0.0,1.63,1.52,0.0,1.62,0.0559
58.39,4410.42,75.53,1.58,0.0,1.57,0.0,0.0,7.24,1.0,6.3,0.0,1.58,1.58,0.0,1.58,0.0616
70.46,5321.37,75.53,1.58,0.0,1.58,0.0,0.0,7.53,1.0,6.55,0.0,1.58,1.58,0.0,1.58,0.091
75.3,5665.28,75.23,1.7,0.15,2.34,1.19,0.06,7.59,1.12,6.67,0.16,1.64,1.56,0.0,1.57,0.0577
67.56,5013.01,74.2,1.69,0.13,1.81,0.58,0.0,7.41,1.22,6.48,0.0,1.58,1.56,0.0,1.6,0.1359
74.22,5619.16,75.71,1.58,0.0,1.57,0.0,0.0,7.61,1.0,6.61,0.0,1.58,1.58,0.0,1.58,0.0598
