packets_per_second,bytes_per_second,packet_size_mean,src_ip_entropy,dst_ip_entropy,delta_src_ip_entropy,delta_dst_ip_entropy,TTL_entropy,tcp_src_port_entropy,tcp_dst_port_entropy,udp_src_port_entropy,udp_dst_port_entropy,packet_size_entropy,sip_dip_entropy,sip_dport_entropy,dport_dip_entropy,deviation
58.67,22338.75,380.73,3.45,1.02,5.36,0.87,1.61,0,0,7.31,0.0,4.25,2.43,3.42,0.0,0.0849
64.26,22276.96,346.68,3.37,1.0,5.2,0.54,1.59,0,0,6.95,0.0,3.96,2.38,3.37,0.0,0.0707
68.48,23299.17,340.23,4.3,1.0,5.97,0.71,1.69,0,0,7.57,0.0,4.03,3.31,4.3,0.0,0.0585
68.3,23590.05,345.41,3.43,1.0,5.21,1.0,1.65,0,0,7.11,0.0,3.98,2.43,3.43,0.0,0.0332
73.63,25655.94,348.45,3.36,0.99,5.82,0.72,1.64,0,0,7.07,0.0,3.91,2.36,3.36,0.0,0.0399
62.25,22170.41,356.13,3.32,1.0,4.98,0.95,1.7,0,0,7.02,0.0,4.09,2.32,3.32,0.0,0.047
67.42,28026.78,415.71,2.3,0.82,3.93,0.97,1.13,0,0,7.49,0.0,3.68,1.47,2.3,0.0,0.0787
66.77,21829.62,326.95,3.81,1.03,4.36,1.05,1.72,0,0,7.04,0.0,4.06,2.78,3.79,0.0,0.0317
75.35,26075.07,346.04,3.8,1.0,5.32,0.19,1.69,0,0,7.38,0.0,4.08,2.8,3.8,0.0,0.0293
69.21,26098.96,377.11,3.24,0.97,5.93,0.78,1.41,0,0,7.48,0.0,3.92,2.27,3.24,0.0,0.0153
70.96,23221.47,327.25,3.57,1.0,4.71,1.0,1.65,0,0,6.9,0.0,3.93,2.58,3.57,0.0,0.0347
73.3,28920.71,394.53,2.89,0.92,4.25,1.0,1.43,0,0,7.56,0.0,4.02,1.97,2.89,0.0,0.0592
68.5,24045.25,351.01,3.84,1.0,5.34,0.95,1.57,0,0,7.39,0.0,4.09,2.84,3.84,0.0,0.0144
72.4,25080.48,346.42,3.71,1.0,5.85,0.99,1.55,0,0,7.37,0.0,3.98,2.71,3.71,0.0,0.0323
73.83,25600.34,346.76,3.63,1.0,5.62,0.95,1.63,0,0,7.12,0.0,4.19,2.63,3.63,0.0,0.018
41.97,15734.41,374.92,2.71,0.96,3.47,0.92,1.68,0,0,6.71,0.0,4.04,1.74,2.71,0.0,0.0335
59.87,23369.16,390.35,2.67,0.93,4.02,0.79,1.44,0,0,7.18,0.0,3.88,1.75,2.67,0.0,0.0607
66.29,25133.52,379.17,3.41,0.97,6.11,0.24,1.53,0,0,7.48,0.0,4.13,2.44,3.41,0.0,0.0361
78.88,33497.18,424.65,2.2,0.82,3.62,0.81,1.14,0,0,7.63,0.0,3.85,1.38,2.2,0.0,0.1251
68.8,25898.05,376.41,3.08,0.97,4.19,0.87,1.59,0,0,7.11,0.0,4.01,2.1,3.08,0.0,0.093
68.25,20559.41,301.23,4.71,0.95,5.29,1.0,1.87,0,0,7.13,0.0,3.97,3.75,4.71,0.0,0.0367
70.57,23318.46,330.45,4.48,0.99,6.08,0.92,1.72,0,0,7.51,0.0,4.17,3.49,4.48,0.0,0.0151
73.37,30086.5,410.08,2.43,0.85,3.59,1.0,1.2,0,0,7.63,0.0,3.77,1.58,2.43,0.0,0.0569
81.99,31468.57,383.82,3.14,0.94,6.26,0.19,1.39,0,0,7.76,0.0,3.88,2.21,3.14,0.0,0.0401
83.58,19514.72,233.49,5.42,0.0,5.42,0.0,1.44,0,0,5.93,0.0,3.43,5.42,5.42,0.0,0.0469
47.18,8877.95,188.18,3.46,0.0,3.31,0.0,1.1,0,0,3.46,0.0,2.3,3.46,3.46,0.0,0.8182
61.53,23415.11,380.53,3.44,0.99,3.44,0.98,1.69,0,0,7.1,0.0,4.09,2.44,3.44,0.0,0.1078
55.24,25110.0,454.53,1.44,0.7,2.85,0.97,0.88,0,0,7.0,0.0,3.61,0.74,1.44,0.0,0.0638
71.03,29345.64,413.13,2.23,0.83,4.68,1.0,1.17,0,0,7.3,0.0,3.7,1.41,2.23,0.0,0.0195
58.22,23946.63,411.34,2.29,0.88,4.11,0.87,1.13,0,0,7.05,0.0,3.62,1.41,2.26,0.0,0.0528
72.37,28231.13,390.1,2.88,0.93,5.25,0.91,1.31,0,0,7.25,0.0,3.79,1.95,2.88,0.0,0.0206
45.16,19066.98,422.2,1.94,0.82,3.26,1.06,1.07,0,0,6.69,0.0,3.61,1.12,1.9,0.0,0.1072
58.37,24047.8,411.99,2.42,0.87,4.52,1.0,1.25,0,0,7.07,0.0,3.89,1.55,2.42,0.0,0.0548
52.37,20030.59,382.5,2.37,0.93,3.76,0.55,1.36,0,0,6.56,0.0,3.82,1.44,2.37,0.0,0.0836
68.94,24993.1,362.53,2.43,0.97,3.85,0.98,1.45,0,0,6.35,0.0,3.78,1.46,2.43,0.0,0.0254
73.01,32765.13,448.77,1.23,0.58,2.41,0.99,0.75,0,0,7.35,0.0,3.48,0.65,1.23,0.0,0.0122
59.79,21065.36,352.33,2.41,0.99,2.44,0.94,1.43,0,0,5.96,0.0,3.84,1.42,2.41,0.0,0.0378
78.3,32843.33,419.45,2.09,0.8,3.16,0.74,1.06,0,0,7.41,0.0,3.61,1.29,2.09,0.0,0.056
75.11,29574.01,393.73,2.75,0.91,4.9,0.96,1.19,0,0,7.33,0.0,3.7,1.84,2.75,0.0,0.0251
73.64,30519.78,414.42,2.51,0.9,5.16,0.59,1.25,0,0,7.33,0.0,4.04,1.61,2.51,0.0,0.0274
73.85,30466.79,412.52,2.28,0.87,5.08,1.18,1.14,0,0,7.32,0.0,3.64,1.41,2.25,0.0,0.0361
69.06,27550.62,398.96,2.84,0.94,4.57,0.92,1.35,0,0,7.4,0.0,3.9,1.9,2.84,0.0,0.0448
56.24,23272.5,413.81,2.14,0.82,5.01,0.74,1.11,0,0,7.12,0.0,3.62,1.33,2.14,0.0,0.076
64.65,29527.02,456.7,1.03,0.52,2.29,0.88,0.66,0,0,7.33,0.0,3.36,0.5,1.03,0.0,0.0376
63.13,25551.38,404.76,2.01,0.85,3.54,1.0,1.23,0,0,6.91,0.0,3.79,1.16,2.01,0.0,0.06
79.05,30257.25,382.75,2.63,0.94,5.0,0.92,1.33,0,0,7.26,0.0,3.89,1.69,2.63,0.0,0.0593
68.45,27543.73,402.39,2.57,0.92,5.1,1.06,1.32,0,0,7.43,0.0,3.95,1.65,2.54,0.0,0.0329
43.83,13925.32,317.7,4.18,0.99,3.4,0.54,1.68,0,0,6.61,0.0,4.02,3.19,4.18,0.0,0.0452
66.0,21513.07,325.97,3.56,1.0,4.49,0.99,1.69,0,0,6.55,0.0,3.92,2.56,3.56,0.0,0.0822
68.04,25475.37,374.39,3.68,1.03,5.0,1.11,1.59,0,0,7.48,0.0,4.24,2.66,3.66,0.0,0.0244
73.5,28115.57,382.52,3.05,0.94,4.99,0.89,1.37,0,0,7.49,0.0,3.9,2.11,3.05,0.0,0.0408
72.98,27535.83,377.31,3.74,1.0,5.16,1.0,1.62,0,0,7.53,0.0,4.37,2.74,3.74,0.0,0.0266
63.65,25097.69,394.33,2.87,0.91,5.21,0.8,1.29,0,0,7.4,0.0,3.82,1.96,2.87,0.0,0.039
70.38,31795.76,451.75,1.29,0.62,2.62,1.03,0.74,0,0,7.5,0.0,3.49,0.67,1.26,0.0,0.0243
46.35,19195.98,414.15,2.26,0.85,2.51,0.45,1.13,0,0,6.92,0.0,3.78,1.41,2.26,0.0,0.0892
67.34,29359.36,435.99,1.8,0.72,3.11,0.22,1.01,0,0,7.44,0.0,3.61,1.08,1.8,0.0,0.0854
72.36,27371.11,378.25,3.38,0.98,4.94,0.98,1.48,0,0,7.49,0.0,4.12,2.4,3.38,0.0,0.046
44.8,16545.81,369.3,3.17,0.97,3.95,0.99,1.37,0,0,6.77,0.0,3.76,2.2,3.17,0.0,0.0138
47.72,17049.36,357.3,3.25,1.0,5.21,0.85,1.48,0,0,6.5,0.0,3.94,2.25,3.25,0.0,0.022
59.59,23060.53,386.99,2.83,0.94,4.27,0.38,1.41,0,0,7.13,0.0,3.94,1.89,2.83,0.0,0.0607
72.75,29464.73,404.99,2.79,0.9,4.84,0.61,1.27,0,0,7.62,0.0,3.97,1.89,2.79,0.0,0.0218
71.36,25540.81,357.92,4.13,1.0,5.48,1.0,1.57,0,0,7.59,0.0,4.13,3.13,4.13,0.0,0.0558
74.52,33008.14,442.95,1.7,0.7,2.95,1.0,0.86,0,0,7.47,0.0,3.6,1.0,1.7,0.0,0.0263
74.49,30001.68,402.76,2.72,0.9,4.93,1.0,1.33,0,0,7.48,0.0,3.95,1.82,2.72,0.0,0.0592
75.25,29192.11,387.92,3.11,0.94,6.03,0.98,1.31,0,0,7.63,0.0,3.82,2.17,3.11,0.0,0.0432
73.08,24571.31,336.2,3.8,1.0,4.9,0.99,1.68,0,0,7.07,0.0,4.01,2.8,3.8,0.0,0.0433
72.05,25880.3,359.18,3.58,1.0,5.81,0.98,1.61,0,0,7.23,0.0,4.13,2.58,3.58,0.0,0.0384
80.4,26832.79,333.74,4.54,1.0,6.62,0.47,1.71,0,0,7.65,0.0,4.06,3.54,4.54,0.0,0.0566
77.7,33792.66,434.89,1.74,0.73,2.88,1.0,0.94,0,0,7.57,0.0,3.69,1.01,1.74,0.0,0.0509
65.59,24738.08,377.16,3.24,0.96,4.14,0.89,1.45,0,0,7.31,0.0,4.05,2.28,3.24,0.0,0.0891
79.13,25391.28,320.88,4.76,0.95,5.68,0.89,1.75,0,0,7.31,0.0,4.49,3.81,4.76,0.0,0.0451
73.84,28028.82,379.58,3.14,0.96,4.56,0.99,1.44,0,0,7.41,0.0,4.02,2.18,3.14,0.0,0.0383
59.16,22545.04,381.06,3.13,0.94,5.08,0.99,1.49,0,0,7.34,0.0,3.96,2.18,3.13,0.0,0.0863
68.12,28105.57,412.62,2.17,0.82,3.98,0.79,1.14,0,0,7.38,0.0,3.77,1.35,2.17,0.0,0.0952
77.14,28499.81,369.44,2.57,0.97,4.3,0.77,1.48,0,0,6.76,0.0,4.0,1.6,2.57,0.0,0.0688
67.47,27959.61,414.41,2.03,0.83,4.33,0.7,1.14,0,0,7.25,0.0,3.64,1.21,2.03,0.0,0.1044
80.88,32053.12,396.33,2.83,0.92,5.6,0.86,1.39,0,0,7.54,0.0,3.9,1.91,2.83,0.0,0.0426
55.23,19788.42,358.32,3.92,1.0,3.87,0.14,1.64,0,0,7.2,0.0,4.17,2.92,3.92,0.0,0.153
65.05,23486.76,361.07,3.78,0.99,5.61,0.41,1.48,0,0,7.37,0.0,3.98,2.79,3.78,0.0,0.0676
63.88,23730.26,371.46,3.83,1.0,5.94,1.0,1.57,0,0,7.4,0.0,4.11,2.84,3.83,0.0,0.027
71.48,29567.34,413.64,2.29,0.82,3.71,0.96,1.17,0,0,7.55,0.0,3.69,1.47,2.29,0.0,0.0576
68.37,29229.49,427.54,1.83,0.74,5.27,0.5,0.97,0,0,7.34,0.0,3.61,1.09,1.83,0.0,0.0211
72.63,30436.86,419.07,2.35,0.88,4.96,0.86,1.31,0,0,7.41,0.0,3.84,1.47,2.35,0.0,0.0807
55.52,23806.09,428.82,1.82,0.75,4.07,0.99,0.95,0,0,7.15,0.0,3.55,1.08,1.82,0.0,0.0905
64.97,24601.23,378.65,3.4,0.98,5.49,0.86,1.61,0,0,7.35,0.0,4.2,2.42,3.4,0.0,0.0559
51.28,17888.43,348.85,3.9,1.0,4.93,0.61,1.5,0,0,7.06,0.0,3.66,2.9,3.9,0.0,0.0478
65.63,21694.79,330.56,4.09,1.0,5.64,0.86,1.68,0,0,7.12,0.0,3.95,3.09,4.09,0.0,0.0534
70.38,24970.62,354.81,3.35,1.0,5.03,0.65,1.54,0,0,6.83,0.0,4.37,2.35,3.35,0.0,0.0377
45.55,17559.31,385.49,2.87,0.94,4.14,0.9,1.37,0,0,6.87,0.0,3.84,1.92,2.87,0.0,0.0206
68.57,21036.6,306.8,4.99,0.95,6.23,0.56,1.66,0,0,7.3,0.0,4.09,4.04,4.99,0.0,0.0553
79.47,28917.98,363.91,3.89,0.99,5.13,0.87,1.46,0,0,7.7,0.0,4.08,2.89,3.89,0.0,0.0536
91.61,32892.37,359.05,3.71,1.02,5.7,1.13,1.63,0,0,7.62,0.0,4.19,2.69,3.69,0.0,0.0621
58.0,22703.13,391.45,2.36,0.9,4.04,0.88,1.27,0,0,6.9,0.0,3.95,1.46,2.36,0.0,0.1342
54.01,15345.94,284.15,4.6,0.92,4.42,0.99,1.92,0,0,6.53,0.0,4.0,3.68,4.6,0.0,0.0567
61.24,20029.07,327.05,4.47,0.98,5.44,0.32,1.87,0,0,7.13,0.0,4.24,3.49,4.47,0.0,0.0706
84.77,29642.83,349.7,4.08,1.0,5.29,0.79,1.57,0,0,7.77,0.0,3.89,3.08,4.08,0.0,0.063
88.3,24055.52,272.44,4.41,0.86,3.27,0.86,1.67,0,0,5.95,0.0,3.87,3.55,4.41,0.0,0.0744
52.15,10019.75,192.15,5.08,0.0,5.13,0.0,1.07,0,0,5.13,0.0,2.6,5.08,5.08,0.0,0.1523
59.59,23596.71,395.97,2.87,0.96,2.87,0.7,1.4,0,0,7.01,0.0,4.03,1.91,2.87,0.0,0.0363
48.1,20019.82,416.2,2.13,0.85,4.96,0.62,1.08,0,0,6.86,0.0,3.75,1.28,2.09,0.0,0.0899
39.29,16722.31,425.64,1.78,0.76,3.63,0.94,1.06,0,0,6.49,0.0,3.57,1.02,1.78,0.0,0.0474
61.05,25257.67,413.69,2.24,0.86,3.77,1.0,1.1,0,0,7.13,0.0,3.61,1.38,2.21,0.0,0.0382
70.82,29036.1,410.02,2.34,0.85,4.67,0.93,1.16,0,0,7.3,0.0,3.62,1.5,2.34,0.0,0.021
57.01,24890.2,436.57,1.61,0.72,4.2,1.05,0.91,0,0,7.0,0.0,3.52,0.88,1.57,0.0,0.0916
43.57,18517.53,425.0,2.09,0.83,3.06,0.35,1.18,0,0,6.7,0.0,3.84,1.26,2.09,0.0,0.0526
57.71,24065.24,416.98,2.01,0.8,3.57,0.71,1.09,0,0,6.98,0.0,3.72,1.21,2.01,0.0,0.0657
64.31,24187.01,376.09,2.19,0.94,3.62,0.76,1.36,0,0,6.35,0.0,3.72,1.24,2.19,0.0,0.0399
72.58,28390.57,391.14,2.65,0.95,4.29,0.98,1.38,0,0,7.04,0.0,4.11,1.7,2.65,0.0,0.0397
68.57,26978.85,393.43,1.9,0.89,4.06,0.74,1.2,0,0,6.56,0.0,3.74,1.01,1.9,0.0,0.0248
56.7,22906.07,403.96,2.3,0.87,3.85,0.97,1.19,0,0,6.89,0.0,3.65,1.43,2.3,0.0,0.0449
74.49,31293.11,420.11,2.1,0.8,3.67,0.42,1.04,0,0,7.4,0.0,3.67,1.3,2.1,0.0,0.0542
71.25,29035.26,407.52,2.54,0.89,4.84,0.94,1.2,0,0,7.32,0.0,3.86,1.66,2.54,0.0,0.0487
67.24,26385.25,392.39,2.74,0.91,5.22,0.3,1.3,0,0,7.33,0.0,3.79,1.82,2.74,0.0,0.0351
67.03,29046.55,433.32,1.9,0.76,4.38,1.0,1.03,0,0,7.37,0.0,3.65,1.14,1.9,0.0,0.0374
64.65,28366.89,438.8,1.58,0.67,5.2,0.7,0.83,0,0,7.41,0.0,3.46,0.91,1.58,0.0,0.0101
55.33,23860.95,431.25,1.76,0.74,3.62,0.17,0.98,0,0,7.24,0.0,3.58,1.02,1.76,0.0,0.0863
63.58,27800.12,437.27,1.68,0.73,4.06,0.39,0.91,0,0,7.4,0.0,3.62,0.95,1.65,0.0,0.0701
60.43,22294.8,368.93,2.95,1.02,3.62,1.05,1.42,0,0,6.72,0.0,4.06,1.93,2.92,0.0,0.0451
71.53,29391.98,410.9,2.11,0.82,3.39,0.87,1.17,0,0,7.37,0.0,3.7,1.29,2.11,0.0,0.0596
70.26,24398.84,347.25,3.79,1.0,4.77,1.0,1.67,0,0,7.28,0.0,4.2,2.79,3.79,0.0,0.029
67.17,25345.64,377.33,3.21,0.96,5.35,0.96,1.49,0,0,7.45,0.0,3.84,2.26,3.21,0.0,0.0825
60.33,25581.72,424.04,2.2,0.86,5.1,0.86,1.1,0,0,7.4,0.0,3.9,1.34,2.17,0.0,0.033
71.46,25396.09,355.41,4.07,1.0,5.54,0.88,1.76,0,0,7.58,0.0,4.15,3.07,4.07,0.0,0.031
70.73,28412.0,401.67,2.76,0.9,4.62,1.0,1.24,0,0,7.51,0.0,3.82,1.86,2.76,0.0,0.0187
44.85,14195.64,316.49,4.45,0.98,3.71,0.51,1.75,0,0,6.89,0.0,4.18,3.47,4.45,0.0,0.0524
57.08,24377.19,427.08,1.92,0.75,2.78,0.93,0.99,0,0,7.29,0.0,3.57,1.17,1.92,0.0,0.0291
46.17,16674.24,361.17,3.6,0.99,4.07,0.87,1.51,0,0,7.16,0.0,4.01,2.61,3.6,0.0,0.0603
49.58,17282.42,348.58,3.29,1.0,5.01,0.35,1.54,0,0,6.64,0.0,3.93,2.29,3.29,0.0,0.0409
56.07,22386.4,399.28,2.71,0.9,4.16,0.9,1.25,0,0,7.26,0.0,3.81,1.8,2.71,0.0,0.097
68.97,25977.48,376.64,3.31,0.97,5.83,0.89,1.42,0,0,7.55,0.0,3.97,2.35,3.31,0.0,0.0432
51.18,17806.7,347.93,3.95,1.0,4.58,0.51,1.59,0,0,7.15,0.0,3.87,2.95,3.95,0.0,0.0711
57.62,21268.03,369.14,3.58,1.0,5.34,0.78,1.62,0,0,7.19,0.0,4.33,2.58,3.58,0.0,0.0713
69.65,26572.2,381.53,3.15,0.99,4.91,0.28,1.41,0,0,7.42,0.0,3.94,2.16,3.13,0.0,0.0434
69.27,28917.33,417.44,2.53,0.9,5.13,1.13,1.19,0,0,7.66,0.0,3.94,1.62,2.5,0.0,0.035
70.96,28238.41,397.93,2.95,0.94,5.46,0.96,1.38,0,0,7.59,0.0,4.13,2.01,2.95,0.0,0.0271
52.54,18301.49,348.35,3.96,1.0,4.52,0.1,1.53,0,0,7.16,0.0,3.94,2.96,3.96,0.0,0.0716
