packets_per_second,bytes_per_second,packet_size_mean,src_ip_entropy,dst_ip_entropy,delta_src_ip_entropy,delta_dst_ip_entropy,TTL_entropy,tcp_src_port_entropy,tcp_dst_port_entropy,udp_src_port_entropy,udp_dst_port_entropy,packet_size_entropy,sip_dip_entropy,sip_dport_entropy,dport_dip_entropy,deviation
59.17,66793.89,1128.78,3.39,1.64,3.42,1.87,3.52,4.11,3.66,2.81,2.81,2.4,2.05,0.46,1.64,0.0122
52.61,59161.99,1124.47,3.43,1.46,3.16,3.07,3.35,4.87,4.34,2.13,2.13,1.89,2.28,0.52,1.95,0.046
57.1,60154.39,1053.56,3.38,1.45,3.15,2.81,3.24,5.46,3.8,2.32,2.32,2.28,2.19,0.7,1.74,0.0283
58.13,66097.3,1137.11,3.24,1.71,2.95,2.65,3.24,3.81,3.72,2.58,2.58,2.18,1.8,0.26,1.7,0.0072
36.75,38732.34,1053.97,3.29,1.81,2.84,1.98,3.07,4.18,4.26,1.0,1.0,2.25,1.81,0.27,1.82,0.074
50.01,49841.56,996.57,3.44,1.99,3.2,2.57,3.28,3.8,5.19,2.0,2.0,2.56,1.93,0.26,2.4,0.057
62.44,71388.59,1143.34,3.36,1.44,3.3,2.27,3.57,4.3,3.91,2.0,2.0,2.15,2.19,0.35,1.81,0.01
60.27,69903.15,1159.91,3.23,1.74,3.46,2.66,3.06,3.94,3.75,2.0,2.0,2.24,1.85,0.23,1.54,0.0112
63.37,74883.97,1181.63,3.24,1.49,3.52,2.41,2.98,3.44,2.52,2.25,2.25,2.25,1.94,0.63,1.04,0.0067
53.9,52824.49,980.1,3.38,2.0,3.43,2.22,2.06,4.13,3.49,1.0,1.0,2.67,1.74,0.67,1.35,0.0272
55.52,55398.85,997.82,3.3,2.09,3.59,3.35,2.6,3.78,3.91,1.0,1.0,2.69,1.61,0.41,1.56,0.0281
55.56,51873.28,933.68,3.51,1.93,3.31,3.06,3.08,5.47,4.33,1.58,1.58,2.73,2.02,0.66,1.93,0.0645
77.59,73092.97,942.1,3.59,1.9,3.49,2.15,3.41,5.92,5.17,1.0,1.0,2.72,2.17,0.52,2.5,0.0312
89.23,84975.42,952.32,3.39,1.93,3.29,2.58,3.39,6.12,5.31,2.95,2.95,2.62,2.0,0.54,2.56,0.031
73.26,69678.86,951.09,3.43,1.68,3.27,2.41,3.1,6.12,4.18,2.75,2.75,2.61,2.09,0.84,1.96,0.047
91.3,85615.23,937.76,3.43,1.79,3.62,2.19,3.48,6.26,5.03,2.75,2.75,2.61,2.08,0.57,2.59,0.0304
51.06,58811.41,1151.74,3.34,1.54,3.12,1.87,3.61,3.82,3.58,2.81,2.81,2.26,2.07,0.31,1.6,0.045
54.17,61186.42,1129.63,3.44,1.44,3.41,3.09,3.34,4.87,4.34,2.13,2.13,1.87,2.3,0.52,1.98,0.0184
70.71,75584.49,1068.99,3.41,1.41,3.43,2.32,3.31,5.56,3.8,2.32,2.32,2.29,2.24,0.78,1.78,0.3745
92.19,105326.47,1142.55,3.19,1.56,3.35,1.47,3.17,3.71,3.06,2.58,2.58,2.17,1.86,0.51,1.39,0.0411
50.27,53638.91,1066.93,3.11,2.0,2.66,1.26,2.37,2.77,2.22,0.0,0.0,2.3,1.49,0.43,0.12,0.1653
70.63,77331.3,1094.92,3.47,1.56,3.44,1.51,3.44,5.25,4.48,2.52,2.52,2.28,2.24,0.57,2.16,0.0592
35.9,37424.18,1042.44,3.54,1.62,3.18,1.53,3.01,4.39,3.4,1.58,1.58,2.36,2.19,0.72,1.26,0.4958
72.46,75202.17,1037.86,3.46,1.68,3.34,1.95,3.16,5.26,4.06,2.32,2.32,2.52,2.09,0.7,1.89,0.0768
46.57,53566.98,1150.35,3.3,1.65,3.39,1.77,3.24,3.83,3.2,2.58,2.58,2.25,1.92,0.54,1.41,0.1257
34.95,37779.84,1080.89,3.29,1.81,2.81,2.43,3.09,3.77,4.52,0.0,0.0,2.19,1.89,0.16,1.6,0.0355
46.68,48521.15,1039.53,3.51,1.71,3.51,2.3,3.43,4.44,4.76,0.0,0.0,2.28,2.12,0.49,2.07,0.0515
58.1,61033.67,1050.49,3.4,1.63,3.43,2.64,3.21,4.97,4.57,1.58,1.58,2.3,2.15,0.36,2.19,0.0216
51.08,59561.59,1166.11,3.24,1.61,3.44,2.46,3.17,3.57,3.07,2.0,2.0,2.38,1.9,0.38,1.24,0.0411
57.02,64846.32,1137.24,3.32,1.52,3.43,2.56,3.08,3.81,2.73,1.92,1.92,2.27,1.99,0.74,1.12,0.0046
49.6,50297.98,1014.17,3.24,1.97,3.59,2.09,2.5,3.61,3.29,1.58,1.58,2.8,1.59,0.54,1.32,0.0483
55.37,51442.91,929.04,3.38,2.19,3.51,2.99,2.63,4.14,3.99,1.5,1.5,2.69,1.65,0.51,1.59,0.0639
64.96,64341.29,990.5,3.49,1.87,3.48,2.51,2.88,4.76,3.57,2.32,2.32,2.78,1.94,0.75,1.54,0.0618
57.27,50390.21,879.81,3.54,1.88,3.34,2.27,3.2,5.47,4.32,2.32,2.32,2.73,2.04,0.6,2.0,0.0424
60.95,54522.37,894.6,3.46,1.94,3.46,2.68,3.3,6.0,5.91,1.58,1.58,2.71,2.12,0.26,3.04,0.1007
81.99,76828.13,937.06,3.42,1.95,3.1,2.35,3.03,5.27,3.88,2.25,2.25,2.72,1.88,0.75,1.66,0.0288
81.44,84240.26,1034.39,3.36,1.64,3.31,2.02,3.07,5.48,4.37,2.0,2.0,2.54,2.05,0.69,2.02,0.0285
89.13,85502.56,959.35,3.4,1.95,3.54,3.04,3.09,5.54,4.78,2.0,2.0,2.56,1.88,0.56,2.29,0.016
91.23,89894.25,985.31,3.55,1.69,3.18,1.75,2.93,4.95,3.36,0.0,0.0,2.57,2.19,0.89,1.17,0.0351
57.22,60736.42,1061.42,3.48,1.6,3.49,1.47,3.47,5.28,4.54,2.0,2.0,2.33,2.22,0.54,2.14,0.0518
54.69,57118.62,1044.48,3.55,1.64,3.5,3.53,3.3,5.07,4.01,2.32,2.32,2.2,2.24,0.71,1.66,0.0142
56.25,58250.17,1035.55,3.42,1.61,3.39,2.82,2.93,5.06,3.82,2.0,2.0,2.54,2.06,0.72,1.77,0.0119
49.44,57282.06,1158.65,3.15,1.56,3.54,2.62,3.15,3.67,3.08,2.32,2.32,2.18,1.82,0.49,1.34,0.0419
57.78,56824.2,983.4,3.42,1.89,3.2,2.71,3.31,4.72,5.23,1.0,1.0,2.44,1.95,0.41,2.41,0.0118
57.56,62818.28,1091.39,3.5,1.46,3.31,2.9,3.68,5.11,4.18,1.58,1.58,2.32,2.31,0.66,1.93,0.0095
56.66,62936.33,1110.79,3.31,1.74,2.97,2.5,2.9,4.08,3.75,1.58,1.58,2.2,1.9,0.35,1.56,0.0332
43.9,53337.04,1215.07,3.16,1.54,3.42,2.01,3.11,3.1,2.37,2.0,2.0,2.21,1.85,0.5,0.93,0.0471
59.27,66745.41,1126.1,3.15,1.75,3.19,2.36,2.7,3.28,2.68,2.0,2.0,2.3,1.66,0.55,0.96,0.0322
53.7,57493.64,1070.7,2.7,1.57,3.45,1.68,1.98,2.99,1.71,2.0,2.0,2.42,1.35,0.67,0.59,0.0208
64.03,65807.87,1027.78,3.26,1.9,3.77,2.41,2.53,3.95,3.25,1.58,1.58,2.58,1.7,0.58,1.32,0.0114
66.81,57143.65,855.28,3.3,1.84,2.84,2.27,3.24,6.46,5.1,1.58,1.58,2.52,1.98,0.46,2.52,0.0675
82.66,86018.65,1040.62,3.37,1.73,3.39,2.24,3.55,5.81,5.3,3.0,3.0,2.4,2.13,0.44,2.65,0.0637
77.05,79617.78,1033.29,3.25,1.43,3.43,3.32,3.75,5.86,5.1,2.32,2.32,2.54,2.19,0.47,2.85,0.0802
74.35,71766.25,965.29,3.34,1.96,3.53,2.51,3.07,5.71,5.11,2.58,2.58,2.55,1.89,0.49,2.5,0.05
96.76,91244.6,942.98,3.52,1.91,3.26,2.74,3.38,5.65,5.01,2.0,2.0,2.78,2.07,0.55,2.49,0.0194
55.39,58876.58,1062.85,3.48,1.61,3.47,2.16,3.46,5.16,4.46,1.92,1.92,2.32,2.21,0.53,2.08,0.0215
57.54,60613.02,1053.44,3.54,1.63,3.61,3.62,3.31,5.11,3.98,2.25,2.25,2.17,2.23,0.72,1.66,0.009
57.08,58899.83,1031.93,3.43,1.64,3.43,2.92,2.92,5.12,3.84,2.0,2.0,2.54,2.06,0.73,1.74,0.0236
37.94,44973.4,1185.24,3.08,1.54,3.51,1.93,3.14,3.43,2.97,2.0,2.0,2.01,1.78,0.41,1.22,0.0564
35.5,37121.04,1045.8,3.25,1.81,3.01,2.56,3.08,4.24,4.43,0.0,0.0,2.27,1.79,0.23,1.87,0.015
42.36,43257.06,1021.16,3.35,1.97,3.05,2.83,3.29,3.41,5.05,1.58,1.58,2.49,1.85,0.07,2.26,0.0321
44.44,51864.15,1166.96,3.2,1.29,2.83,2.37,3.77,4.2,3.92,0.0,0.0,1.92,2.14,0.27,1.65,0.0586
54.78,60120.82,1097.51,3.31,1.79,3.22,2.53,2.88,4.15,3.85,1.58,1.58,2.2,1.88,0.36,1.57,0.0977
56.45,69658.72,1233.95,3.13,1.43,3.48,2.55,3.21,2.96,2.1,2.58,2.58,2.2,1.88,0.55,0.94,0.0549
52.29,57821.55,1105.69,3.27,1.67,3.47,2.19,3.17,3.73,3.16,2.0,2.0,2.43,1.81,0.56,1.33,0.0453
63.57,62006.82,975.35,3.22,1.94,3.35,2.59,2.4,4.32,3.17,2.58,2.58,2.7,1.64,0.63,1.32,0.0087
76.61,73509.15,959.48,3.61,2.01,3.53,2.56,3.0,5.45,4.04,2.0,2.0,2.8,2.05,0.84,1.7,0.0708
81.4,75482.22,927.34,3.43,2.0,3.48,2.33,3.59,6.15,6.17,1.58,1.58,2.39,2.07,0.28,3.11,0.0429
97.94,98814.54,1008.92,3.4,1.83,3.55,2.86,3.25,5.66,4.62,2.32,2.32,2.56,2.02,0.66,2.05,0.0191
88.37,84957.54,961.39,3.33,1.99,3.18,2.21,2.98,4.98,4.21,3.46,3.46,2.78,1.79,0.53,2.11,0.0456
88.95,79043.19,888.63,3.2,1.76,3.0,1.89,3.53,5.06,5.01,2.0,2.0,2.43,1.94,0.2,2.23,0.0437
3.55,2623.79,739.43,1.66,2.13,1.66,2.13,1.15,1.58,1.58,0.0,0.0,1.56,0.68,0.0,0.0,4.0
47.12,54853.2,1164.17,3.35,1.48,3.35,1.41,3.69,3.75,3.5,2.52,2.52,2.2,2.12,0.33,1.61,0.0323
80.64,87458.53,1084.59,3.55,1.55,3.58,1.96,3.29,5.36,4.26,2.41,2.41,2.16,2.3,0.74,1.97,0.0615
54.58,57594.17,1055.15,3.19,1.83,3.23,0.94,2.83,3.47,2.92,1.58,1.58,2.55,1.74,0.41,1.04,0.0488
59.6,63560.02,1066.47,3.5,1.52,3.39,1.36,3.34,5.49,4.55,1.58,1.58,2.3,2.31,0.61,2.18,0.0126
55.03,57958.71,1053.13,3.56,1.6,3.44,3.06,3.32,4.9,3.83,2.32,2.32,2.28,2.26,0.73,1.64,0.0058
52.15,55121.99,1057.08,3.4,1.69,3.55,2.83,3.17,4.77,3.91,1.58,1.58,2.5,2.0,0.63,1.66,0.0397
54.2,62743.9,1157.56,3.23,1.62,3.38,2.75,3.19,3.68,3.18,2.58,2.58,2.2,1.84,0.5,1.4,0.0417
56.94,57404.73,1008.17,3.4,1.89,2.88,2.63,3.37,4.01,5.14,1.58,1.58,2.5,1.94,0.35,2.4,0.0118
57.64,65680.0,1139.39,3.34,1.33,3.26,2.57,3.72,4.96,3.92,1.0,1.0,2.13,2.26,0.68,1.71,0.0126
65.39,74395.33,1137.66,3.29,1.73,3.22,2.74,2.98,4.16,3.93,2.0,2.0,2.33,1.89,0.28,1.73,0.0089
63.04,75387.5,1195.88,3.24,1.47,3.55,2.72,3.04,3.33,2.46,2.32,2.32,2.2,1.95,0.58,1.0,0.0106
52.98,57237.32,1080.28,3.35,1.77,3.51,2.22,2.69,3.75,3.36,0.0,0.0,2.49,1.81,0.63,1.34,0.042
45.66,48296.32,1057.73,3.16,1.86,3.28,2.77,2.25,3.91,3.12,1.0,1.0,2.5,1.69,0.44,1.09,0.0518
47.18,44690.64,947.17,3.43,2.21,3.43,3.17,2.81,4.12,4.19,1.0,1.0,2.6,1.73,0.47,1.56,0.1378
75.43,71534.96,948.35,3.53,1.81,3.48,1.7,3.5,6.07,4.77,2.32,2.32,2.61,2.13,0.68,2.27,0.0891
88.11,81762.55,927.92,3.56,1.75,3.51,2.85,3.62,6.37,5.73,3.17,3.17,2.68,2.28,0.43,3.2,0.0469
96.58,97222.52,1006.66,3.52,1.79,3.46,2.87,3.33,5.53,4.26,2.58,2.58,2.64,2.11,0.69,1.98,0.011
47.98,45420.73,946.74,3.44,2.08,3.31,1.65,2.58,4.06,3.65,2.58,2.58,2.93,1.72,0.66,1.54,0.0586
82.16,78977.96,961.26,3.51,1.94,3.25,1.53,3.0,5.34,4.82,2.32,2.32,2.55,1.98,0.57,2.41,0.0386
60.03,67960.36,1132.2,3.23,1.7,3.21,1.71,3.28,3.32,3.12,2.58,2.58,2.4,1.81,0.38,1.28,0.032
50.96,55852.21,1096.08,3.43,1.54,3.35,2.17,3.0,5.13,4.36,1.92,1.92,2.07,2.21,0.5,1.99,0.0361
39.17,44372.3,1132.81,3.2,1.62,3.17,1.77,3.35,3.36,3.19,2.58,2.58,2.4,1.83,0.34,1.42,0.0564
48.69,52498.63,1078.25,3.44,1.54,3.47,2.29,2.94,5.16,4.4,1.92,1.92,2.15,2.22,0.49,2.07,0.0347
56.69,59208.33,1044.42,3.5,1.56,3.33,2.79,3.25,4.91,3.54,2.32,2.32,2.46,2.22,0.74,1.48,0.0053
45.15,50020.48,1107.83,3.33,1.69,3.43,1.9,3.16,4.03,3.63,0.0,0.0,2.33,1.91,0.48,1.39,0.0592
53.37,63447.3,1188.74,3.13,1.55,3.17,2.57,3.15,3.45,2.83,2.58,2.58,2.08,1.79,0.53,1.17,0.04
64.35,64297.16,999.23,3.42,1.88,3.21,2.62,3.36,4.2,5.14,2.0,2.0,2.5,1.95,0.4,2.47,0.0289
50.91,57461.9,1128.64,3.31,1.42,2.98,2.68,3.7,4.6,4.02,1.0,1.0,2.13,2.18,0.45,1.73,0.0292
47.4,53398.69,1126.59,3.24,1.75,3.32,2.49,2.94,3.83,3.69,1.0,1.0,2.2,1.82,0.27,1.4,0.0412
56.85,69481.95,1222.24,3.13,1.46,3.34,1.98,3.16,3.02,2.08,2.58,2.58,2.23,1.86,0.57,0.9,0.0552
47.74,49516.91,1037.31,3.39,1.73,3.21,2.26,2.77,4.31,3.51,1.58,1.58,2.58,1.89,0.78,1.43,0.1317
74.93,71934.58,960.08,3.29,2.2,3.29,2.73,2.67,4.36,4.21,1.58,1.58,2.7,1.6,0.46,1.72,0.0765
75.83,67873.13,895.02,3.53,1.94,3.4,3.05,3.08,5.72,4.34,2.32,2.32,2.75,2.04,0.73,2.09,0.0507
63.57,61251.66,963.51,3.57,1.94,3.54,2.66,3.32,5.61,4.96,2.32,2.32,2.5,2.15,0.49,2.37,0.0384
86.55,82427.88,952.35,3.43,1.95,3.34,2.62,3.25,5.39,4.72,2.75,2.75,2.69,1.98,0.49,2.28,0.0578
73.26,71810.99,980.16,3.43,1.87,3.44,2.49,3.08,4.76,4.32,2.73,2.73,2.77,1.86,0.6,2.19,0.0328
54.95,62494.04,1137.2,3.33,1.62,3.53,2.47,3.54,3.91,3.61,2.75,2.75,2.32,2.01,0.35,1.62,0.0062
55.79,62916.06,1127.65,3.46,1.5,3.28,3.21,3.32,4.87,4.26,2.13,2.13,1.96,2.28,0.54,1.88,0.0135
56.57,58708.92,1037.87,3.4,1.41,3.5,2.75,3.16,5.64,3.58,2.32,2.32,2.28,2.22,0.82,1.66,0.0067
55.45,64306.44,1159.68,3.21,1.57,3.06,2.46,3.3,3.73,3.29,2.58,2.58,2.09,1.9,0.39,1.52,0.0201
56.12,58900.64,1049.58,3.36,1.82,3.28,3.04,3.19,4.51,4.41,1.0,1.0,2.44,1.9,0.4,1.9,0.0102
56.81,58714.12,1033.46,3.6,1.79,3.65,3.11,3.48,4.79,4.63,1.58,1.58,2.51,2.15,0.56,2.04,0.0077
69.55,77895.16,1119.94,3.4,1.66,3.26,2.73,2.98,4.21,3.79,2.32,2.32,2.23,2.03,0.41,1.74,0.0517
50.79,60761.91,1196.41,3.22,1.55,3.53,1.76,3.11,3.32,2.52,2.0,2.0,2.29,1.9,0.51,1.02,0.149
59.04,64812.01,1097.74,3.39,1.71,3.56,2.86,3.03,3.91,3.11,2.32,2.32,2.49,1.92,0.66,1.28,0.1104
65.66,62182.55,947.06,3.13,2.02,3.2,2.57,2.18,4.34,2.91,2.32,2.32,2.77,1.5,0.68,1.09,0.0361
60.19,67280.56,1117.76,3.2,1.69,3.4,3.25,2.6,3.23,2.5,0.0,0.0,2.55,1.74,0.65,0.78,0.0486
79.93,70127.19,877.34,3.49,2.0,2.88,2.48,3.18,6.06,4.94,2.0,2.0,2.64,2.0,0.58,2.36,0.0924
86.78,88510.68,1019.96,3.42,1.8,3.2,2.79,3.05,4.69,3.55,2.0,2.0,2.77,1.99,0.7,1.55,0.0224
89.37,95718.89,1071.08,3.23,1.83,3.66,3.13,3.21,4.72,4.04,3.03,3.03,2.42,1.85,0.43,1.99,0.0114
56.06,57400.32,1023.91,3.18,1.9,3.45,1.8,2.66,3.98,3.24,1.0,1.0,2.62,1.58,0.66,1.27,0.0924
71.51,71686.64,1002.4,3.35,1.78,3.25,2.11,3.43,5.68,4.63,2.75,2.75,2.65,2.0,0.62,2.29,0.054
54.19,61086.4,1127.23,3.25,1.76,2.99,2.11,3.27,3.38,3.18,2.58,2.58,2.41,1.8,0.37,1.26,0.0292
49.24,53887.23,1094.38,3.43,1.52,3.29,2.38,2.97,5.11,4.28,1.92,1.92,2.09,2.22,0.51,1.97,0.0447
60.05,62576.48,1042.09,3.48,1.59,3.22,2.53,3.27,5.16,3.62,2.32,2.32,2.41,2.19,0.76,1.52,0.0137
40.7,45752.71,1124.23,3.2,1.73,3.37,1.75,3.25,3.67,3.75,0.0,0.0,2.2,1.75,0.17,1.49,0.0813
51.64,61661.2,1194.15,3.2,1.53,3.35,2.35,3.12,3.41,2.82,2.58,2.58,2.12,1.85,0.54,1.19,0.0498
56.74,57409.74,1011.72,3.41,1.84,3.17,2.66,3.37,4.26,5.05,1.58,1.58,2.35,1.95,0.42,2.35,0.0061
61.77,69150.25,1119.41,3.39,1.43,3.47,2.53,3.67,4.87,3.9,1.58,1.58,2.24,2.23,0.63,1.76,0.0889
71.8,82274.46,1145.96,3.26,1.74,3.31,2.89,3.06,4.13,3.97,2.0,2.0,2.23,1.87,0.24,1.72,0.0241
53.34,63459.5,1189.82,3.25,1.42,3.44,1.45,3.04,3.36,2.43,2.0,2.0,2.21,1.98,0.61,1.01,0.0739
70.62,65644.07,929.59,3.51,1.94,3.47,2.65,2.74,5.41,4.68,1.58,1.58,2.82,1.97,0.67,2.13,0.0686
68.78,70442.4,1024.21,3.0,1.92,2.82,2.3,2.21,3.31,3.1,1.0,1.0,2.57,1.41,0.42,1.24,0.0396
76.04,78526.97,1032.74,3.34,1.81,2.87,2.23,3.13,4.76,3.66,2.32,2.32,2.55,1.88,0.72,1.53,0.0748
83.78,83081.07,991.64,3.31,1.91,3.4,3.21,3.11,4.97,4.41,2.81,2.81,2.63,1.82,0.44,2.18,0.0393
77.04,75394.91,978.64,3.1,2.04,2.88,2.28,2.25,4.22,3.32,2.0,2.0,2.75,1.52,0.59,1.38,0.0601
70.82,67889.48,958.67,3.22,2.07,3.41,2.58,2.55,4.11,3.83,1.58,1.58,2.79,1.53,0.48,1.67,0.1041
77.98,80983.27,1038.46,3.24,1.9,3.25,2.58,3.08,4.38,3.82,2.32,2.32,2.42,1.75,0.45,1.66,0.0208
83.89,86536.54,1031.5,3.26,1.74,3.07,1.52,2.83,3.64,3.39,0.0,0.0,2.46,1.9,0.25,1.21,0.0591
70.1,83229.25,1187.36,3.05,1.84,2.92,1.27,2.11,1.77,1.36,0.0,0.0,2.06,1.43,0.41,0.0,0.0744
61.68,67099.31,1087.92,3.46,1.56,3.45,1.51,3.49,5.05,4.4,1.92,1.92,2.32,2.21,0.52,2.08,0.0159
64.92,69075.17,1063.98,3.52,1.59,3.54,3.55,3.35,5.09,4.03,2.32,2.32,2.19,2.23,0.72,1.75,0.0274
88.13,94919.8,1077.1,3.37,1.69,3.42,2.41,3.02,4.58,3.59,1.0,1.0,2.44,1.96,0.7,1.44,0.0105
30.63,32723.19,1068.48,3.23,1.84,3.2,1.3,2.73,3.36,2.71,0.0,0.0,2.42,1.73,0.5,0.75,0.9043
55.29,57976.28,1048.5,3.51,1.56,3.37,1.39,3.45,5.48,4.53,2.0,2.0,2.33,2.29,0.61,2.18,0.0193
59.97,62705.09,1045.68,3.55,1.62,3.5,3.49,3.28,5.11,3.98,2.32,2.32,2.22,2.24,0.73,1.7,0.0116
54.28,59111.45,1088.92,3.36,1.63,3.51,2.42,2.93,4.56,3.53,1.0,1.0,2.38,1.98,0.7,1.44,0.0071
40.31,48125.76,1193.99,3.06,1.38,3.55,1.72,3.08,3.39,2.52,2.0,2.0,2.01,1.83,0.68,1.09,0.072
48.09,48951.44,1017.98,3.4,1.79,3.32,2.7,3.25,4.81,4.83,0.0,0.0,2.3,2.0,0.47,2.04,0.0455
50.73,51021.51,1005.72,3.6,1.72,3.55,3.4,3.56,5.36,4.75,1.58,1.58,2.47,2.25,0.59,2.16,0.048
51.82,58268.31,1124.38,3.39,1.6,3.33,2.83,2.79,3.87,3.42,1.58,1.58,2.14,2.06,0.45,1.43,0.1027
45.5,50860.29,1117.77,3.35,1.7,3.6,2.62,2.91,4.02,3.54,2.0,2.0,2.54,1.97,0.37,1.52,0.0568
64.7,75116.11,1161.04,3.31,1.59,3.35,2.31,2.97,3.56,2.74,2.25,2.25,2.29,1.91,0.64,1.09,0.0651
56.06,56758.09,1012.45,3.31,1.84,3.48,1.9,2.27,4.19,2.96,0.0,0.0,2.54,1.78,0.78,1.02,0.138
71.25,72533.44,1018.05,3.53,1.94,3.61,2.38,3.11,4.58,4.12,2.0,2.0,2.57,1.99,0.63,1.69,0.085
65.04,59113.29,908.81,3.59,1.87,3.46,2.98,3.22,5.97,4.98,2.32,2.32,2.57,2.14,0.65,2.48,0.0824
74.73,71414.64,955.68,3.51,1.92,3.67,2.93,3.58,5.94,5.34,1.58,1.58,2.5,2.15,0.47,2.53,0.0685
66.14,64005.15,967.77,3.5,1.94,3.21,2.69,2.69,4.7,3.41,2.0,2.0,2.78,1.91,0.83,1.33,0.0349
61.05,54684.22,895.69,3.42,1.91,3.18,2.41,3.37,6.02,4.81,2.52,2.52,2.48,2.08,0.51,2.42,0.0935
114.56,114439.26,998.91,2.48,0.68,2.34,0.06,2.19,1.58,1.58,0.0,0.0,1.62,1.8,0.0,1.0,0.8182
61.64,68631.12,1113.48,3.37,1.64,3.37,1.64,3.58,4.46,4.22,2.75,2.75,2.35,2.06,0.34,1.95,0.0152
58.3,64733.68,1110.39,3.43,1.61,3.6,3.39,3.47,4.4,4.79,2.13,2.13,1.93,2.15,0.37,2.18,0.0049
57.19,64750.69,1132.26,3.32,1.39,3.3,3.04,3.66,4.66,3.66,1.58,1.58,2.18,2.17,0.66,1.62,0.0102
54.57,59381.65,1088.21,3.34,1.75,3.23,2.57,2.88,4.14,3.84,1.0,1.0,2.39,1.92,0.36,1.6,0.0382
60.54,73874.41,1220.25,3.2,1.4,3.49,2.11,3.16,3.06,1.93,2.32,2.32,2.22,1.95,0.69,0.78,0.0167
51.21,56490.28,1103.03,3.27,1.71,3.37,1.83,3.0,3.43,3.04,1.0,1.0,2.54,1.72,0.64,1.22,0.0479
64.88,69916.54,1077.56,3.21,1.86,3.44,2.73,2.37,3.97,3.01,1.0,1.0,2.49,1.68,0.61,1.05,0.0565
73.47,75613.46,1029.24,3.18,2.02,3.24,2.53,2.27,3.52,3.16,1.0,1.0,2.61,1.53,0.55,1.18,0.0886
74.8,68300.33,913.06,3.45,1.97,2.9,2.3,2.99,5.75,4.93,2.32,2.32,2.73,1.96,0.59,2.47,0.0774
68.06,65121.05,956.8,3.41,1.9,3.67,3.01,3.53,5.48,5.52,1.0,1.0,2.43,2.01,0.25,2.66,0.0522
58.61,60025.41,1024.11,3.42,1.7,3.27,2.07,2.62,4.35,3.03,1.0,1.0,2.79,1.98,0.84,1.19,0.0419
86.96,84997.76,977.47,3.42,1.62,3.22,1.62,3.35,6.06,4.81,2.58,2.58,2.5,2.22,0.6,2.51,0.0272
89.15,86447.38,969.74,3.55,2.0,3.38,2.44,2.82,5.11,4.37,2.81,2.81,2.71,1.92,0.64,2.09,0.011
84.26,80853.07,959.58,3.52,1.9,3.54,3.1,2.84,5.18,4.54,3.0,3.0,2.69,1.99,0.6,2.27,0.0398
90.17,87708.5,972.75,3.46,2.0,3.35,1.93,3.1,4.8,4.53,1.0,1.0,2.67,1.88,0.47,1.88,0.043
60.76,68715.84,1130.99,3.37,1.64,3.48,2.47,3.51,4.15,3.7,2.81,2.81,2.4,2.04,0.45,1.66,0.0208
52.92,59201.8,1118.72,3.46,1.51,3.32,3.2,3.34,4.83,4.3,2.13,2.13,1.96,2.28,0.53,1.92,0.0416
54.16,57234.47,1056.83,3.38,1.45,3.43,2.97,3.16,5.47,3.66,2.32,2.32,2.27,2.19,0.79,1.61,0.0324
58.1,66534.21,1145.13,3.23,1.67,2.92,2.73,3.26,3.81,3.68,2.58,2.58,2.17,1.83,0.26,1.71,0.0116
57.63,60571.18,1051.08,3.4,1.8,3.25,3.11,3.18,4.59,4.37,1.0,1.0,2.4,1.95,0.5,1.86,0.0195
90.29,97500.55,1079.84,3.54,1.59,3.55,1.93,3.62,5.29,4.62,2.58,2.58,2.45,2.26,0.56,2.32,0.0181
93.23,110047.41,1180.44,3.27,1.61,3.3,2.63,3.19,3.82,3.23,3.0,3.0,2.36,1.93,0.45,1.44,0.0504
71.07,76692.37,1079.05,3.22,1.72,3.08,1.07,2.8,3.17,2.56,0.0,0.0,2.36,1.67,0.61,0.74,0.1506
50.99,55226.48,1083.07,3.23,1.75,3.25,2.02,2.27,3.37,2.89,1.0,1.0,2.58,1.67,0.7,1.14,0.055
59.13,60495.27,1023.15,3.22,1.87,3.3,3.03,2.46,4.34,2.88,2.0,2.0,2.66,1.71,0.61,1.03,0.0093
58.16,61660.33,1060.23,3.38,1.96,3.38,2.81,3.01,3.75,4.08,2.32,2.32,2.56,1.79,0.29,1.79,0.0132
48.67,54396.69,1117.68,3.33,1.75,3.61,2.88,2.46,3.72,3.1,1.0,1.0,2.25,1.86,0.61,1.06,0.0529
57.81,65997.53,1141.54,3.39,1.56,3.39,1.82,3.21,4.66,3.5,2.32,2.32,2.2,2.07,0.64,1.46,0.0057
64.62,65057.74,1006.75,3.44,1.62,3.64,2.83,3.2,5.84,4.85,2.58,2.58,2.26,2.24,0.52,2.48,0.0245
84.09,91795.18,1091.65,3.51,1.57,3.67,2.44,3.6,5.25,4.28,2.32,2.32,2.26,2.24,0.69,2.01,0.0535
92.17,94986.48,1030.5,3.4,1.63,3.71,2.88,3.69,6.1,5.75,2.32,2.32,2.31,2.24,0.29,3.07,0.0246
54.32,61895.53,1139.46,3.27,1.69,2.4,1.18,3.41,3.62,3.44,2.58,2.58,2.34,1.89,0.34,1.43,0.0054
55.66,60824.94,1092.74,3.42,1.52,3.35,2.58,3.16,5.31,4.52,1.79,1.79,2.01,2.24,0.48,2.11,0.011
